cons.price.idx,class
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,1
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
93.994,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,1
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,1
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
94.465,0
