nr.employed,class
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,1
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5191.0,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,1
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
5228.1,0
